exp_name,input_type,input_source,rows,cols,B_cols,B_density,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,reorder_algorithm,algo_block_size,epsilon,similarity_func,hierarchic_merge,merge_limit,scramble,Warmup,Repetitions,Algorithm,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,avg_skipped,skipped_std,avg_comparisons,comparisons_std,VBSmm_algo_mean(ms),VBSmm_algo_std,cusparse_spmm_mean(ms),cusparse_spmm_std,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,4096,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,3.973914,0.327995,27.483789,0.113811,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,8192,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,5.059344,0.444985,57.703278,0.284178,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,16384,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,11.008570,0.476230,117.616905,0.599673,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,32768,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,21.224829,0.897457,238.093140,0.982049,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/SiO.el,33402,33402,4096,1.000000,675528,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.986591,0.000000,2137316.000000,0.000000,523.000000,0.000000,522.000000,0.000000,0.000000,0.000000,136503.000000,0.000000,7.439871,0.334509,70.469444,0.608606,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/SiO.el,33402,33402,8192,1.000000,675528,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.986591,0.000000,2137316.000000,0.000000,523.000000,0.000000,522.000000,0.000000,0.000000,0.000000,136503.000000,0.000000,9.257740,0.501214,145.917603,0.966973,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/SiO.el,33402,33402,16384,1.000000,675528,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.986591,0.000000,2137316.000000,0.000000,523.000000,0.000000,522.000000,0.000000,0.000000,0.000000,136503.000000,0.000000,20.343994,0.728292,297.138214,1.432542,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/SiO.el,33402,33402,4096,1.000000,675528,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.986591,0.000000,2137316.000000,0.000000,523.000000,0.000000,522.000000,0.000000,0.000000,0.000000,136503.000000,0.000000,7.610490,0.860883,70.617226,0.510157,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/SiO.el,33402,33402,8192,1.000000,675528,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.986591,0.000000,2137316.000000,0.000000,523.000000,0.000000,522.000000,0.000000,0.000000,0.000000,136503.000000,0.000000,9.234070,0.483682,145.972305,0.797871,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/SiO.el,33402,33402,16384,1.000000,675528,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.986591,0.000000,2137316.000000,0.000000,523.000000,0.000000,522.000000,0.000000,0.000000,0.000000,136503.000000,0.000000,20.337814,0.745179,297.834167,1.874565,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,4096,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,2.684454,0.357499,16.934795,0.141378,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,8192,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,3.454144,0.370768,35.547009,0.162259,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,16384,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,7.224730,0.431842,73.103401,0.344181,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,32768,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,13.730021,0.706602,148.916504,1.203981,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,4096,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,2.662138,0.304203,16.877270,0.094041,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,8192,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,3.463424,0.359980,35.228565,0.156676,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,16384,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,7.215661,0.444772,73.203285,0.344167,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ted_AB.el,10606,10606,32768,1.000000,522387,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.885544,0.000000,677892.000000,0.000000,167.000000,0.000000,166.000000,0.000000,0.000000,0.000000,13861.000000,0.000000,13.743158,0.704416,149.188690,1.011053,
