matrix_name rows cols nnz block_size scramble algo mask tau centroid VBR_nzcount VBR_nzblocks_count VBR_average_height VBR_longest_row
ASIC_680k 682862 682862 3871773 16 0 clubs 16 03 128 112885380 440960 16 24741
ASIC_680k 682862 682862 3871773 16 0 clubs 16 06 128 123742848 483372 16 24743
ASIC_680k 682862 682862 3871773 16 0 clubs 16 09 128 177872992 694864 15.9989 24745
ASIC_680k 682862 682862 3871773 16 0 clubs 64 03 128 118225252 461819 16 24744
ASIC_680k 682862 682862 3871773 16 0 clubs 64 06 128 145788800 569489 16 24742
ASIC_680k 682862 682862 3871773 16 0 clubs 64 09 128 180938176 706816 15.9994 24738
ASIC_680k 682862 682862 3871773 16 0 clubs 256 01 128 130368676 509254 16 24743
ASIC_680k 682862 682862 3871773 16 0 clubs 256 03 128 140507332 548858 16 24749
ASIC_680k 682862 682862 3871773 16 0 clubs 256 06 128 165368580 645991 15.9995 24740
ASIC_680k 682862 682862 3871773 16 0 clubs 256 09 128 179608640 701612 15.9997 42675
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 03 64 73799360 288284 15.9998 653
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 06 64 72364992 282681 15.9999 664
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 09 64 103168128 403008 15.9998 620
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 03 64 76822976 300095 15.9999 729
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 06 64 85942272 335720 15.9997 527
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 09 64 112766080 440498 16 582
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 03 64 89492800 349595 15.9995 729
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 06 64 102032128 398572 15.9997 632
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 09 64 113740672 444393 15.9968 734
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 03 64 73799360 288284 15.9998 653
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 06 64 72364992 282681 15.9999 664
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 09 64 103168128 403008 15.9998 620
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 03 64 76822976 300095 15.9999 729
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 06 64 85942272 335720 15.9997 527
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 09 64 112766080 440498 16 582
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 03 64 89492800 349595 15.9995 729
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 06 64 102032128 398572 15.9997 632
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 09 64 113740672 444393 15.9968 734
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 03 128 73818048 288357 15.9998 653
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 06 128 72381376 282745 15.9999 709
ASIC_680ks 682712 682712 2329176 16 0 clubs 16 09 128 103004032 402364 16 568
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 03 128 75412672 294586 15.9999 729
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 06 128 85642368 334548 15.9997 598
ASIC_680ks 682712 682712 2329176 16 0 clubs 64 09 128 114027136 445424 16 633
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 03 128 82469696 322160 15.9995 729
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 06 128 100126080 391127 15.9997 631
ASIC_680ks 682712 682712 2329176 16 0 clubs 256 09 128 113251072 442393 16 574
CO 221119 221119 3943588 16 0 clubs 1 01 64 80601153 314850 15.9999 57
CO 221119 221119 3943588 16 0 clubs 1 03 64 80755521 315453 15.9999 62
CO 221119 221119 3943588 16 0 clubs 1 06 64 81716033 319205 15.9999 74
CO 221119 221119 3943588 16 0 clubs 1 09 64 207640785 811101 15.9999 132
CO 221119 221119 3943588 16 0 clubs 16 01 64 80939841 316173 15.9999 57
CO 221119 221119 3943588 16 0 clubs 16 03 64 82693441 323023 15.9999 57
CO 221119 221119 3943588 16 0 clubs 16 06 64 89728577 350504 15.9999 62
CO 221119 221119 3943588 16 0 clubs 16 09 64 155324177 606737 16 124
CO 221119 221119 3943588 16 0 clubs 64 01 64 91790145 358557 15.9999 65
CO 221119 221119 3943588 16 0 clubs 64 03 64 104820545 409457 15.9999 74
CO 221119 221119 3943588 16 0 clubs 64 06 64 122560129 478753 15.9999 91
CO 221119 221119 3943588 16 0 clubs 64 09 64 150856976 589288 15.9999 120
CO 221119 221119 3943588 16 0 clubs 256 01 64 99655345 389281 15.9999 76
CO 221119 221119 3943588 16 0 clubs 256 03 64 118322561 462199 16 85
CO 221119 221119 3943588 16 0 clubs 256 06 64 140106368 547292 16 96
CO 221119 221119 3943588 16 0 clubs 256 09 64 138932928 542709 15.9999 96
CO 221119 221119 3943588 16 0 clubs 1 01 64 80601153 314850 15.9999 57
CO 221119 221119 3943588 16 0 clubs 1 03 64 80755521 315453 15.9999 62
CO 221119 221119 3943588 16 0 clubs 1 06 64 81716033 319205 15.9999 74
CO 221119 221119 3943588 16 0 clubs 1 09 64 207640785 811101 15.9999 132
CO 221119 221119 3943588 16 0 clubs 16 01 64 80939841 316173 15.9999 57
CO 221119 221119 3943588 16 0 clubs 16 03 64 82693441 323023 15.9999 57
CO 221119 221119 3943588 16 0 clubs 16 06 64 89728577 350504 15.9999 62
CO 221119 221119 3943588 16 0 clubs 16 09 64 155324177 606737 16 124
CO 221119 221119 3943588 16 0 clubs 64 01 64 91790145 358557 15.9999 65
CO 221119 221119 3943588 16 0 clubs 64 03 64 104820545 409457 15.9999 74
CO 221119 221119 3943588 16 0 clubs 64 06 64 122560129 478753 15.9999 91
CO 221119 221119 3943588 16 0 clubs 64 09 64 150856976 589288 15.9999 120
CO 221119 221119 3943588 16 0 clubs 256 01 64 99655345 389281 15.9999 76
CO 221119 221119 3943588 16 0 clubs 256 03 64 118322561 462199 16 85
CO 221119 221119 3943588 16 0 clubs 256 06 64 140106368 547292 16 96
CO 221119 221119 3943588 16 0 clubs 256 09 64 138932928 542709 15.9999 96
CO 221119 221119 3943588 16 0 clubs 1 01 128 80601153 314850 15.9999 57
CO 221119 221119 3943588 16 0 clubs 1 03 128 80714561 315293 15.9999 55
CO 221119 221119 3943588 16 0 clubs 1 06 128 81813057 319584 15.9999 63
CO 221119 221119 3943588 16 0 clubs 1 09 128 198994289 777325 15.9999 124
CO 221119 221119 3943588 16 0 clubs 16 01 128 80940609 316176 15.9999 57
CO 221119 221119 3943588 16 0 clubs 16 03 128 82679105 322967 15.9999 55
CO 221119 221119 3943588 16 0 clubs 16 06 128 89644097 350174 15.9999 60
CO 221119 221119 3943588 16 0 clubs 16 09 128 154061505 601805 15.9999 88
CO 221119 221119 3943588 16 0 clubs 64 01 128 90992961 355443 15.9999 65
CO 221119 221119 3943588 16 0 clubs 64 03 128 103128129 402846 15.9999 76
CO 221119 221119 3943588 16 0 clubs 64 06 128 120792257 471847 15.9999 90
CO 221119 221119 3943588 16 0 clubs 64 09 128 150272144 587002 16 113
CO 221119 221119 3943588 16 0 clubs 256 01 128 92135745 359907 15.9999 68
CO 221119 221119 3943588 16 0 clubs 256 03 128 111869041 436990 15.9999 81
CO 221119 221119 3943588 16 0 clubs 256 06 128 138314305 540292 16 97
CO 221119 221119 3943588 16 0 clubs 256 09 128 139246465 543933 16 98
Chebyshev4 68121 68121 5377761 16 0 clubs 1 01 64 30331761 118492 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 03 64 29378481 114770 15.9995 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 06 64 33581825 131195 15.9989 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 09 64 36433744 142332 15.9995 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 01 64 31240961 122044 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 03 64 31995825 124994 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 06 64 33929857 132551 15.9995 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 09 64 34020641 132903 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 01 64 31493121 123029 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 03 64 36121777 141111 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 06 64 37230289 145463 15.9974 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 09 64 43726609 170855 15.9965 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 01 64 44890513 175363 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 03 64 46838305 182972 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 06 64 50600353 197671 15.9996 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 09 64 50154944 195965 15.9969 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 01 64 30331761 118492 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 03 64 29378481 114770 15.9995 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 06 64 33581825 131195 15.9989 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 09 64 36433744 142332 15.9995 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 01 64 31240961 122044 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 03 64 31995825 124994 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 06 64 33929857 132551 15.9995 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 09 64 34020641 132903 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 01 64 31493121 123029 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 03 64 36121777 141111 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 06 64 37230289 145463 15.9974 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 09 64 43726609 170855 15.9965 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 01 64 44890513 175363 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 03 64 46838305 182972 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 06 64 50600353 197671 15.9996 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 09 64 50154944 195965 15.9969 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 01 128 29349233 114654 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 03 128 29394577 114832 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 06 128 32749665 127940 15.9994 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 1 09 128 34115953 133274 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 01 128 30995601 121086 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 03 128 33723825 131744 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 06 128 33060416 129151 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 16 09 128 33396576 130465 15.9996 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 01 128 30429441 118874 15.9997 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 03 128 37105953 144955 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 06 128 37807105 147735 15.9953 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 64 09 128 45449137 177567 15.998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 01 128 42405009 165654 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 03 128 46337313 181015 15.9998 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 06 128 50106017 195740 15.9996 4258
Chebyshev4 68121 68121 5377761 16 0 clubs 256 09 128 49660881 194027 15.9975 4258
Chevron3 381381 381381 3413113 16 0 clubs 1 06 64 49488137 193316 15.9999 29
Chevron3 381381 381381 3413113 16 0 clubs 1 09 64 53481049 208914 15.9998 19
Chevron3 381381 381381 3413113 16 0 clubs 16 01 64 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 16 03 64 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 16 06 64 49799769 194534 15.9998 11
Chevron3 381381 381381 3413113 16 0 clubs 16 09 64 49814256 194589 15.9999 14
Chevron3 381381 381381 3413113 16 0 clubs 64 01 64 50920889 198912 15.9999 13
Chevron3 381381 381381 3413113 16 0 clubs 64 03 64 62155193 242796 15.9999 14
Chevron3 381381 381381 3413113 16 0 clubs 64 06 64 64175449 250689 15.9998 22
Chevron3 381381 381381 3413113 16 0 clubs 64 09 64 60427984 236053 15.9997 20
Chevron3 381381 381381 3413113 16 0 clubs 256 01 64 54066832 211202 15.9999 20
Chevron3 381381 381381 3413113 16 0 clubs 256 03 64 59419280 232110 15.9999 18
Chevron3 381381 381381 3413113 16 0 clubs 256 06 64 60021289 234468 15.9995 22
Chevron3 381381 381381 3413113 16 0 clubs 256 09 64 62634160 244675 15.9995 23
Chevron3 381381 381381 3413113 16 0 clubs 1 06 64 49488137 193316 15.9999 29
Chevron3 381381 381381 3413113 16 0 clubs 1 09 64 53481049 208914 15.9998 19
Chevron3 381381 381381 3413113 16 0 clubs 16 01 64 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 16 03 64 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 16 06 64 49799769 194534 15.9998 11
Chevron3 381381 381381 3413113 16 0 clubs 16 09 64 49814256 194589 15.9999 14
Chevron3 381381 381381 3413113 16 0 clubs 64 01 64 50920889 198912 15.9999 13
Chevron3 381381 381381 3413113 16 0 clubs 64 03 64 62155193 242796 15.9999 14
Chevron3 381381 381381 3413113 16 0 clubs 64 06 64 64175449 250689 15.9998 22
Chevron3 381381 381381 3413113 16 0 clubs 64 09 64 60427984 236053 15.9997 20
Chevron3 381381 381381 3413113 16 0 clubs 256 01 64 54066832 211202 15.9999 20
Chevron3 381381 381381 3413113 16 0 clubs 256 03 64 59419280 232110 15.9999 18
Chevron3 381381 381381 3413113 16 0 clubs 256 06 64 60021289 234468 15.9995 22
Chevron3 381381 381381 3413113 16 0 clubs 256 09 64 62634160 244675 15.9995 23
Chevron3 381381 381381 3413113 16 0 clubs 1 01 128 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 1 03 128 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 1 06 128 47284745 184709 15.9999 18
Chevron3 381381 381381 3413113 16 0 clubs 1 09 128 50306745 196513 15.9999 20
Chevron3 381381 381381 3413113 16 0 clubs 16 01 128 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 16 03 128 42634425 166543 15.9999 7
Chevron3 381381 381381 3413113 16 0 clubs 16 06 128 47739993 186488 15.9998 11
Chevron3 381381 381381 3413113 16 0 clubs 16 09 128 50176240 196003 15.9999 21
Chevron3 381381 381381 3413113 16 0 clubs 64 01 128 47463865 185408 15.9999 14
Chevron3 381381 381381 3413113 16 0 clubs 64 03 128 62152889 242787 15.9999 14
Chevron3 381381 381381 3413113 16 0 clubs 64 06 128 63707737 248862 15.9998 22
Chevron3 381381 381381 3413113 16 0 clubs 64 09 128 59823289 233687 15.9999 22
Chevron3 381381 381381 3413113 16 0 clubs 256 01 128 51136816 199758 15.9998 20
Chevron3 381381 381381 3413113 16 0 clubs 256 03 128 59362608 231890 15.9998 19
Chevron3 381381 381381 3413113 16 0 clubs 256 06 128 59466160 232300 15.9994 22
Chevron3 381381 381381 3413113 16 0 clubs 256 09 128 62617184 244608 15.9995 26
Chevron4 711450 711450 6376412 16 0 clubs 1 09 64 98347236 384171 16 22
Chevron4 711450 711450 6376412 16 0 clubs 16 03 64 79528100 310658 16 7
Chevron4 711450 711450 6376412 16 0 clubs 16 06 64 93586244 365573 16 11
Chevron4 711450 711450 6376412 16 0 clubs 16 09 64 99814784 389903 16 19
Chevron4 711450 711450 6376412 16 0 clubs 64 03 64 118550948 463091 16 14
Chevron4 711450 711450 6376412 16 0 clubs 64 06 64 123626852 482921 15.9999 23
Chevron4 711450 711450 6376412 16 0 clubs 64 09 64 113329184 442694 16 24
Chevron4 711450 711450 6376412 16 0 clubs 256 01 64 103740580 405238 16 19
Chevron4 711450 711450 6376412 16 0 clubs 256 03 64 112905124 441037 16 20
Chevron4 711450 711450 6376412 16 0 clubs 256 06 64 113950976 445124 15.9999 21
Chevron4 711450 711450 6376412 16 0 clubs 256 09 64 112515776 439517 16 25
Chevron4 711450 711450 6376412 16 0 clubs 1 09 64 98347236 384171 16 22
Chevron4 711450 711450 6376412 16 0 clubs 16 03 64 79528100 310658 16 7
Chevron4 711450 711450 6376412 16 0 clubs 16 06 64 93586244 365573 16 11
Chevron4 711450 711450 6376412 16 0 clubs 16 09 64 99814784 389903 16 19
Chevron4 711450 711450 6376412 16 0 clubs 64 03 64 118550948 463091 16 14
Chevron4 711450 711450 6376412 16 0 clubs 64 06 64 123626852 482921 15.9999 23
Chevron4 711450 711450 6376412 16 0 clubs 64 09 64 113329184 442694 16 24
Chevron4 711450 711450 6376412 16 0 clubs 256 01 64 103740580 405238 16 19
Chevron4 711450 711450 6376412 16 0 clubs 256 03 64 112905124 441037 16 20
Chevron4 711450 711450 6376412 16 0 clubs 256 06 64 113950976 445124 15.9999 21
Chevron4 711450 711450 6376412 16 0 clubs 256 09 64 112515776 439517 16 25
Chevron4 711450 711450 6376412 16 0 clubs 1 06 128 89965028 351428 16 26
Chevron4 711450 711450 6376412 16 0 clubs 1 09 128 96551908 377158 16 22
Chevron4 711450 711450 6376412 16 0 clubs 16 03 128 79528100 310658 16 7
Chevron4 711450 711450 6376412 16 0 clubs 16 06 128 93647844 365814 15.9999 11
Chevron4 711450 711450 6376412 16 0 clubs 16 09 128 97396864 380458 16 19
Chevron4 711450 711450 6376412 16 0 clubs 64 03 128 118545828 463071 16 14
Chevron4 711450 711450 6376412 16 0 clubs 64 06 128 121550688 474810 15.9999 23
Chevron4 711450 711450 6376412 16 0 clubs 64 09 128 114050752 445513 16 28
Chevron4 711450 711450 6376412 16 0 clubs 256 01 128 91117220 355928 16 21
Chevron4 711450 711450 6376412 16 0 clubs 256 03 128 112892836 440989 16 20
Chevron4 711450 711450 6376412 16 0 clubs 256 06 128 113701632 444150 15.9999 20
Chevron4 711450 711450 6376412 16 0 clubs 256 09 128 114582112 447589 15.9999 33
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 01 64 21046425 82216 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 03 64 21046937 82218 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 06 64 21234073 82949 15.9994 10
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 09 64 25785033 100727 15.9995 11
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 01 64 21046425 82216 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 03 64 21127577 82533 15.9994 10
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 06 64 25131673 98174 15.9995 11
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 09 64 43726832 170812 15.9997 26
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 01 64 23058841 90077 15.9994 13
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 03 64 29492377 115208 15.9995 17
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 06 64 35914649 140295 15.9996 21
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 09 64 47331216 184890 15.9999 33
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 01 64 37484185 146426 15.9996 25
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 03 64 47682713 186264 15.9997 35
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 06 64 49579161 193672 15.9997 35
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 09 64 51777689 202260 15.9997 38
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 01 64 21046425 82216 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 03 64 21046937 82218 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 06 64 21234073 82949 15.9994 10
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 09 64 25785033 100727 15.9995 11
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 01 64 21046425 82216 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 03 64 21127577 82533 15.9994 10
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 06 64 25131673 98174 15.9995 11
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 09 64 43726832 170812 15.9997 26
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 01 64 23058841 90077 15.9994 13
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 03 64 29492377 115208 15.9995 17
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 06 64 35914649 140295 15.9996 21
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 09 64 47331216 184890 15.9999 33
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 01 64 37484185 146426 15.9996 25
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 03 64 47682713 186264 15.9997 35
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 06 64 49579161 193672 15.9997 35
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 09 64 51777689 202260 15.9997 38
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 01 128 21046425 82216 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 03 128 21046937 82218 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 06 128 21234073 82949 15.9994 10
CurlCurl_1 226451 226451 1349261 16 0 clubs 1 09 128 25933769 101308 15.9995 11
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 01 128 21046425 82216 15.9994 9
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 03 128 21126041 82527 15.9994 10
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 06 128 24959129 97500 15.9995 11
CurlCurl_1 226451 226451 1349261 16 0 clubs 16 09 128 43304601 169162 15.9997 28
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 01 128 22899865 89456 15.9994 12
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 03 128 29463961 115097 15.9995 18
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 06 128 35849369 140040 15.9996 21
CurlCurl_1 226451 226451 1349261 16 0 clubs 64 09 128 47084160 183929 15.9996 35
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 01 128 28552089 111535 15.9995 24
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 03 128 40075417 156548 15.9997 34
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 06 128 49467584 193236 15.9998 35
CurlCurl_1 226451 226451 1349261 16 0 clubs 256 09 128 51311001 200437 15.9997 41
CurlCurl_2 806529 806529 4864159 16 0 clubs 1 09 64 92273216 360446 15.9999 11
CurlCurl_2 806529 806529 4864159 16 0 clubs 16 03 64 77688881 303476 15.9998 10
CurlCurl_2 806529 806529 4864159 16 0 clubs 16 06 64 92607537 361752 15.9998 12
CurlCurl_2 806529 806529 4864159 16 0 clubs 16 09 64 166724144 651269 16 29
CurlCurl_2 806529 806529 4864159 16 0 clubs 64 03 64 109648433 428318 15.9999 18
CurlCurl_2 806529 806529 4864159 16 0 clubs 64 06 64 129860401 507271 15.9999 20
