matrix,rows,cols,nonzeros,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,2,0.000000,256,256,1,0,1,0,blocking_G_email-Enron_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,356412815,5446,255.968231,119,0,0,0.000000,0.000000,7.982528,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,3,0.000000,256,256,1,0,1,0,blocking_G_email-Enron_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.489653,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,3,0.000000,256,256,1,0,1,0,blocking_G_email-Enron_b_256_B_256_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.217685,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,5,0.000000,512,512,1,0,1,0,blocking_G_email-Enron_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,4292408.000000,791.000000,4286169.000000,408266752,1579,506.083588,71,14517,927113,0.000000,1919.531616,3.866869,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,2,0.000000,512,512,1,0,1,0,blocking_G_email-Enron_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,523527567,2002,511.913574,63,0,0,0.000000,0.000000,9.422251,1.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,3,0.000000,512,512,1,0,1,0,blocking_G_email-Enron_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.445419,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,3,0.000000,512,512,1,0,1,0,blocking_G_email-Enron_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.020832,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,5,0.000000,64,64,1,0,1,0,blocking_G_email-Enron_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,7795163.000000,875.000000,7663412.000000,80881920,19752,63.995445,367,16062,6823337,0.000000,1280.159668,60.777271,18.520260,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,2,0.000000,64,64,1,0,1,0,blocking_G_email-Enron_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,100395919,24517,63.998165,313,0,0,0.000000,0.000000,10.519445,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,3,0.000000,64,64,1,0,1,0,blocking_G_email-Enron_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.447637,0.000000,
data/suitesparse_all//email-Enron.mtx,36691,36693,183831,3,0.000000,64,64,1,0,1,0,blocking_G_email-Enron_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.623072,1.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,5,0.000000,1024,1024,1,0,1,0,blocking_G_epb2_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,2660621.000000,17409.000000,2656391.000000,79647145,78,1004.974365,5,7973,263969,0.000000,348.677795,0.213771,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,-1.000000,1024,1024,1,0,1,0,blocking_G_epb2_b_1024_B_1024_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,76212649,74,1013.972961,4,0,0,0.000000,0.000000,0.180651,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.000000,1024,1024,1,0,1,0,blocking_G_epb2_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,76212649,74,1013.972961,4,0,0,0.000000,0.000000,1.026336,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,1024,1024,1,0,1,0,blocking_G_epb2_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.391456,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,1024,1024,1,0,1,0,blocking_G_epb2_b_1024_B_1024_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.636267,1.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,5,0.000000,128,128,1,0,1,0,blocking_G_epb2_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,3477006.000000,10061.000000,3444830.000000,26555561,1629,127.576424,49,3453,1798923,0.000000,114.324936,3.322848,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.600000,128,128,1,0,1,0,blocking_G_epb2_b_128_B_128_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,21977769,1346,127.743683,10,0,0,0.000000,0.000000,3.492501,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.000000,128,128,1,0,1,0,blocking_G_epb2_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,21977769,1346,127.743683,10,0,0,0.000000,0.000000,0.385077,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,128,128,1,0,1,0,blocking_G_epb2_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.348235,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,128,128,1,0,1,0,blocking_G_epb2_b_128_B_128_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.732875,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,5,0.000000,256,256,1,0,1,0,blocking_G_epb2_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,2954551.000000,15319.000000,2933660.000000,37759145,580,255.206894,13,7291,946359,0.000000,176.054184,1.380811,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.600000,256,256,1,0,1,0,blocking_G_epb2_b_256_B_256_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,30900649,474,255.272156,6,0,0,0.000000,0.000000,1.137760,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.000000,256,256,1,0,1,0,blocking_G_epb2_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,30900649,474,255.272156,6,0,0,0.000000,0.000000,0.439531,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,256,256,1,0,1,0,blocking_G_epb2_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.356128,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,256,256,1,0,1,0,blocking_G_epb2_b_256_B_256_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.020341,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,5,0.000000,512,512,1,0,1,0,blocking_G_epb2_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,2737805.000000,19445.000000,2730018.000000,54310313,211,506.725128,12,8419,522793,0.000000,208.232208,0.513664,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.500000,512,512,1,0,1,0,blocking_G_epb2_b_512_B_512_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,39748009,154,507.181824,6,0,0,0.000000,0.000000,0.379317,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.000000,512,512,1,0,1,0,blocking_G_epb2_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,39748009,154,507.181824,6,0,0,0.000000,0.000000,0.792544,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,512,512,1,0,1,0,blocking_G_epb2_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.373003,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,512,512,1,0,1,0,blocking_G_epb2_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.147691,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,5,0.000000,64,64,1,0,1,0,blocking_G_epb2_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,4666262.000000,7419.000000,4585727.000000,14786624,3614,63.971775,35,3336,3556915,0.000000,104.234116,7.890006,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.800000,64,64,1,0,1,0,blocking_G_epb2_b_64_B_64_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,11513257,2815,63.945648,12,0,0,0.000000,0.000000,6.695562,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,2,0.000000,64,64,1,0,1,0,blocking_G_epb2_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,11513257,2815,63.945648,12,0,0,0.000000,0.000000,0.461717,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,64,64,1,0,1,0,blocking_G_epb2_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.357504,0.000000,
data/suitesparse_all//epb2.mtx,25229,25229,175027,3,0.000000,64,64,1,0,1,0,blocking_G_epb2_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.025045,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,5,0.000000,1024,1024,1,0,1,0,blocking_G_fe_body_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,10098873.000000,10880.000000,10069954.000000,370245600,357,1018.436951,42,9450,908627,0.000000,3759.471680,0.840352,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,2,0.000000,1024,1024,1,0,1,0,blocking_G_fe_body_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,317752288,305,1020.744263,17,0,0,0.000000,0.000000,5.768213,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,1024,1024,1,0,1,0,blocking_G_fe_body_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.420043,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,1024,1024,1,0,1,0,blocking_G_fe_body_b_1024_B_1024_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.363136,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,5,0.000000,128,128,1,0,1,0,blocking_G_fe_body_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,11055649.000000,15252.000000,10807737.000000,52314976,3197,127.939316,141,8373,5932939,0.000000,826.055908,7.885429,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,2,0.000000,128,128,1,0,1,0,blocking_G_fe_body_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,33985504,2076,127.953278,21,0,0,0.000000,0.000000,1.200779,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,128,128,1,0,1,0,blocking_G_fe_body_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.377515,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,128,128,1,0,1,0,blocking_G_fe_body_b_128_B_128_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.606133,1.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,5,0.000000,256,256,1,0,1,0,blocking_G_fe_body_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,9211320.000000,11246.000000,9142101.000000,108380128,1660,255.322296,100,9234,3043730,0.000000,864.115417,3.642709,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,2,0.000000,256,256,1,0,1,0,blocking_G_fe_body_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,72229856,1104,255.796188,21,0,0,0.000000,0.000000,1.975957,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,256,256,1,0,1,0,blocking_G_fe_body_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.392533,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,256,256,1,0,1,0,blocking_G_fe_body_b_256_B_256_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.042955,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,5,0.000000,512,512,1,0,1,0,blocking_G_fe_body_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,8893846.000000,10859.000000,8844322.000000,206355968,790,511.391144,52,9544,1587064,0.000000,1841.762817,1.820235,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,2,0.000000,512,512,1,0,1,0,blocking_G_fe_body_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,154944480,593,511.188873,18,0,0,0.000000,0.000000,3.307872,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,512,512,1,0,1,0,blocking_G_fe_body_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.411157,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,512,512,1,0,1,0,blocking_G_fe_body_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.017173,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,5,0.000000,64,64,1,0,1,0,blocking_G_fe_body_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,15046214.000000,9082.000000,14654378.000000,24863520,6074,63.978268,126,7766,11808028,0.000000,568.049683,13.318485,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,2,0.000000,64,64,1,0,1,0,blocking_G_fe_body_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,16077792,3927,63.991596,22,0,0,0.000000,0.000000,1.321664,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,64,64,1,0,1,0,blocking_G_fe_body_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.383723,0.000000,
data/suitesparse_all//fe_body.mtx,45087,45088,163734,3,0.000000,64,64,1,0,1,0,blocking_G_fe_body_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.472896,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,5,0.000000,1024,1024,1,0,1,0,blocking_G_fe_rotor_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,44936356.000000,20428.000000,44852976.000000,3547267072,3421,1016.039734,96,9200,4076557,0.000000,9585.915039,8.055925,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,3,0.000000,1024,1024,1,0,1,0,blocking_G_fe_rotor_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.368395,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,5,0.000000,128,128,1,0,1,0,blocking_G_fe_rotor_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,44639432.000000,54380.000000,44461624.000000,1235787264,75461,127.998726,430,7379,28929695,0.000000,1075.135132,201.319901,6.403124,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,3,0.000000,128,128,1,0,1,0,blocking_G_fe_rotor_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.317995,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,5,0.000000,256,256,1,0,1,0,blocking_G_fe_rotor_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,43789640.000000,19601.000000,43606656.000000,2128350208,32509,256.000000,283,7503,14568320,0.000000,1788.509399,90.951630,4.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,3,0.000000,256,256,1,0,1,0,blocking_G_fe_rotor_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.320128,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,5,0.000000,512,512,1,0,1,0,blocking_G_fe_rotor_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,35287304.000000,16783.000000,35169576.000000,2835613248,10832,511.958649,154,7495,7644190,0.000000,4317.056152,27.651903,3.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,3,0.000000,512,512,1,0,1,0,blocking_G_fe_rotor_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.331371,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,5,0.000000,64,64,1,0,1,0,blocking_G_fe_rotor_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,72432184.000000,158516.000000,71628336.000000,518538624,126646,63.992672,513,10688,58722776,0.000000,368.047058,370.911133,33.391617,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,2,0.000000,64,64,1,0,1,0,blocking_G_fe_rotor_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,515411008,125871,63.999744,336,0,0,0.000000,0.000000,29.526720,0.000000,
data/suitesparse_all//fe_rotor.mtx,99616,99618,662431,3,0.000000,64,64,1,0,1,0,blocking_G_fe_rotor_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.320149,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,5,0.000000,1024,1024,1,0,1,0,blocking_G_fe_tooth_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,26499144.000000,5691.000000,26423524.000000,2600852480,2513,1024.000000,75,3345,2189393,0.000000,30452.222656,5.257376,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,3,0.000000,1024,1024,1,0,1,0,blocking_G_fe_tooth_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.888693,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,5,0.000000,128,128,1,0,1,0,blocking_G_fe_tooth_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,27690504.000000,1688.000000,27286310.000000,345785344,21145,128.000000,153,2890,16678916,0.000000,4399.932617,49.809845,2.236068,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,2,0.000000,128,128,1,0,1,0,blocking_G_fe_tooth_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,186258861,11397,127.990608,87,0,0,0.000000,0.000000,6.217494,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,3,0.000000,128,128,1,0,1,0,blocking_G_fe_tooth_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.332875,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,5,0.000000,256,256,1,0,1,0,blocking_G_fe_tooth_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,25667340.000000,2688.000000,25568978.000000,777244160,11908,256.000000,134,3023,8282047,0.000000,9503.598633,32.044609,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,2,0.000000,256,256,1,0,1,0,blocking_G_fe_tooth_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,402895789,6179,255.961975,87,0,0,0.000000,0.000000,12.204640,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,3,0.000000,256,256,1,0,1,0,blocking_G_fe_tooth_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.982795,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,5,0.000000,512,512,1,0,1,0,blocking_G_fe_tooth_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,22543168.000000,4116.000000,22470032.000000,1470137856,5649,510.585602,109,3400,4422005,0.000000,20634.933594,12.685664,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,3,0.000000,512,512,1,0,1,0,blocking_G_fe_tooth_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.001920,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,5,0.000000,64,64,1,0,1,0,blocking_G_fe_tooth_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,39743856.000000,3980.000000,39005264.000000,141764736,34625,63.988823,227,3403,33077994,0.000000,2606.041748,72.270706,2.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,2,0.000000,64,64,1,0,1,0,blocking_G_fe_tooth_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,79107245,19321,63.997776,65,0,0,0.000000,0.000000,4.746741,0.000000,
data/suitesparse_all//fe_tooth.mtx,78101,78137,452591,3,0.000000,64,64,1,0,1,0,blocking_G_fe_tooth_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.982827,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,5,0.000000,1024,1024,1,0,1,0,blocking_G_fem_filter_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,28707700.000000,84438.000000,28607404.000000,1496617569,1445,1015.894104,69,2469,2256378,0.000000,5126.455078,3.669216,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,2,0.000000,1024,1024,1,0,1,0,blocking_G_fem_filter_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,1203760737,1161,1018.065491,28,0,0,0.000000,0.000000,14.899168,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,3,0.000000,1024,1024,1,0,1,0,blocking_G_fem_filter_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.457557,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,5,0.000000,128,128,1,0,1,0,blocking_G_fem_filter_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,24464764.000000,26746.000000,24202048.000000,511413089,31237,127.932549,207,586,13905061,0.000000,2638.179199,77.164978,9.486833,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,2,0.000000,128,128,1,0,1,0,blocking_G_fem_filter_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,347143521,21197,127.972260,83,0,0,0.000000,0.000000,5.706389,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,3,0.000000,128,128,1,0,1,0,blocking_G_fem_filter_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.452192,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,5,0.000000,256,256,1,0,1,0,blocking_G_fem_filter_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,25035240.000000,87431.000000,24875840.000000,822827617,12577,255.760757,102,1086,7294313,0.000000,9378.874023,33.499466,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,2,0.000000,256,256,1,0,1,0,blocking_G_fem_filter_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,586246753,8956,255.841888,64,0,0,0.000000,0.000000,9.254016,1.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,3,0.000000,256,256,1,0,1,0,blocking_G_fem_filter_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.653504,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,5,0.000000,512,512,1,0,1,0,blocking_G_fem_filter_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,24131672.000000,74751.000000,23980162.000000,1132166241,4335,510.938416,66,1440,4011695,0.000000,7174.853516,9.719296,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,2,0.000000,512,512,1,0,1,0,blocking_G_fem_filter_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,867892833,3321,511.200531,43,0,0,0.000000,0.000000,11.985365,1.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,3,0.000000,512,512,1,0,1,0,blocking_G_fem_filter_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.571925,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,5,0.000000,64,64,1,0,1,0,blocking_G_fem_filter_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,36238128.000000,27660.000000,35829312.000000,249478528,60940,63.986332,155,565,27730489,0.000000,2374.084961,124.623199,2.449490,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,2,0.000000,64,64,1,0,1,0,blocking_G_fem_filter_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,178344545,43562,63.984253,104,0,0,0.000000,0.000000,6.968117,0.000000,
data/suitesparse_all//fem_filter.mtx,74063,74063,1731206,3,0.000000,64,64,1,0,1,0,blocking_G_fem_filter_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.355296,0.000000,
