matrix,rows,cols,nonzeros,symmetrize,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_1024_e_BELLPACK_no_block,1024,1,5,3,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,0.753638,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_1024_e_CUTLASS_BELLPACK,1024,1,5,8,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,1.351968,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_2048_e_BCSR_no_reord,2048,1,5,6,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,9.111418,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.100000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_2048_e_BCSR_reord,2048,1,5,6,4,233570.000000,2347.000000,233108.000000,62128128,3794,127.932526,64,642,174627,0.018586,777.619934,7.735008,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_2048_e_BELLPACK_no_block,2048,1,5,3,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,1.253619,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_2048_e_CUTLASS_BELLPACK,2048,1,5,8,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,2.687437,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_256_e_BCSR_no_reord,256,1,5,6,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,9.563821,2.449490,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.100000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_256_e_BCSR_reord,256,1,5,6,4,232776.000000,2367.000000,232427.000000,62128128,3794,127.932526,64,642,174627,0.018586,777.619934,8.683929,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_256_e_BELLPACK_no_block,256,1,5,3,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,0.615981,1.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_256_e_CUTLASS_BELLPACK,256,1,5,8,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,0.559968,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_4096_e_BCSR_no_reord,4096,1,5,6,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,8.016288,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.100000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_4096_e_BCSR_reord,4096,1,5,6,4,234002.000000,2227.000000,233647.000000,62128128,3794,127.932526,64,642,174627,0.018586,777.619934,8.617863,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_4096_e_BELLPACK_no_block,4096,1,5,3,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,2.446214,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_4096_e_CUTLASS_BELLPACK,4096,1,5,8,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,5.073478,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_512_e_BCSR_no_reord,512,1,5,6,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,10.411283,1.414214,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.100000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_512_e_BCSR_reord,512,1,5,6,4,235857.000000,2332.000000,235407.000000,62128128,3794,127.932526,64,642,174627,0.018586,777.619934,9.888513,1.414214,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_512_e_BELLPACK_no_block,512,1,5,3,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,0.533760,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_512_e_CUTLASS_BELLPACK,512,1,5,8,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,0.846150,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_8192_e_BCSR_no_reord,8192,1,5,6,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,9.847014,1.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.100000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_8192_e_BCSR_reord,8192,1,5,6,4,235996.000000,2240.000000,235641.000000,62128128,3794,127.932526,64,642,174627,0.018586,777.619934,8.722125,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_8192_e_BELLPACK_no_block,8192,1,5,3,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,4.601811,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_8192_e_CUTLASS_BELLPACK,8192,1,5,8,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,10.168454,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_1024_e_BCSR_no_reord,1024,1,5,6,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.411571,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_1024_e_BCSR_reord,1024,1,5,6,4,364083.000000,974.000000,362147.000000,63668224,972,255.868317,32,303,101518,0.000000,2418.511475,2.756909,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_1024_e_BELLPACK_no_block,1024,1,5,3,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,0.756858,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_1024_e_CUTLASS_BELLPACK,1024,1,5,8,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,0.813798,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_2048_e_BCSR_no_reord,2048,1,5,6,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.228813,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_2048_e_BCSR_reord,2048,1,5,6,4,355608.000000,858.000000,353802.000000,63668224,972,255.868317,32,303,101518,0.000000,2418.511475,2.999680,1.414214,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_2048_e_BELLPACK_no_block,2048,1,5,3,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,1.234003,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_2048_e_CUTLASS_BELLPACK,2048,1,5,8,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,1.369235,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_256_e_BCSR_no_reord,256,1,5,6,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.433690,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_256_e_BCSR_reord,256,1,5,6,4,356341.000000,828.000000,354642.000000,63668224,972,255.868317,32,303,101518,0.000000,2418.511475,2.057933,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_256_e_BELLPACK_no_block,256,1,5,3,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,0.274202,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_256_e_CUTLASS_BELLPACK,256,1,5,8,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,0.294662,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,256,256,1,0,1,0,blocking_G_N_13_x_2_b_256_B_256_bcols_4096_e_BCSR_no_reord,4096,1,5,6,4,0.000000,0.000000,0.000000,67010560,1023,255.874878,32,0,0,0.000000,0.000000,2.170970,0.000000,
