exp_name,input_type,input_source,reorder_algorithm,rows,cols,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,algo_block_size,epsilon,scramble,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.400000,1,296.232056,0.000000,8936839.000000,0.000000,30.000000,0.000000,237.000000,0.000000,1.000000,0.000000,2743.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.400000,1,20.067274,0.000000,7294385.000000,0.000000,541.000000,0.000000,2854.000000,0.000000,1.000000,0.000000,2044.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.400000,3,105.457878,0.000000,7319767.000000,0.000000,45.000000,0.000000,546.000000,0.000000,1.000000,0.000000,587.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.400000,3,13.837819,0.000000,7461088.000000,0.000000,554.000000,0.000000,4236.000000,0.000000,1.000000,0.000000,1788.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.400000,1,489.218750,0.000000,8968005.000000,0.000000,19.000000,0.000000,96.000000,0.000000,1.000000,0.000000,2810.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.400000,1,15.687500,0.000000,7578205.000000,0.000000,541.000000,0.000000,2512.000000,0.000000,1.000000,0.000000,2044.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.400000,3,169.753250,0.000000,7410645.000000,0.000000,27.000000,0.000000,231.000000,0.000000,1.000000,0.000000,595.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.400000,3,11.138657,0.000000,7919045.000000,0.000000,554.000000,0.000000,3707.000000,0.000000,1.000000,0.000000,1788.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.400000,1,693.039246,0.000000,8998357.000000,0.000000,13.000000,0.000000,51.000000,0.000000,1.000000,0.000000,2852.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.400000,1,13.229131,0.000000,7751844.000000,0.000000,541.000000,0.000000,2300.000000,0.000000,1.000000,0.000000,2044.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.400000,3,237.832001,0.000000,7559879.000000,0.000000,19.000000,0.000000,125.000000,0.000000,1.000000,0.000000,736.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.400000,3,9.566359,0.000000,8166542.000000,0.000000,554.000000,0.000000,3353.000000,0.000000,1.000000,0.000000,1788.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.400000,1,706.478271,0.000000,9032285.000000,0.000000,12.000000,0.000000,46.000000,0.000000,1.000000,0.000000,2874.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,300,0.400000,1,12.879741,0.000000,7841505.000000,0.000000,541.000000,0.000000,2162.000000,0.000000,1.000000,0.000000,2044.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.400000,3,270.563110,0.000000,7631280.000000,0.000000,17.000000,0.000000,103.000000,0.000000,1.000000,0.000000,881.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,300,0.400000,3,9.369089,0.000000,8283545.000000,0.000000,554.000000,0.000000,3151.000000,0.000000,1.000000,0.000000,1788.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,512,0.400000,1,1472.083374,0.000000,8994602.000000,0.000000,7.000000,0.000000,12.000000,0.000000,1.000000,0.000000,2916.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,512,0.400000,1,9.639022,0.000000,8229880.000000,0.000000,541.000000,0.000000,1676.000000,0.000000,1.000000,0.000000,2044.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,512,0.400000,3,781.750000,0.000000,7953593.000000,0.000000,7.000000,0.000000,20.000000,0.000000,1.000000,0.000000,1511.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,512,0.400000,3,7.354811,0.000000,8718218.000000,0.000000,554.000000,0.000000,2328.000000,0.000000,1.000000,0.000000,1788.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,16,0.450000,1,95.942871,0.000000,6178360.000000,0.000000,211.000000,0.000000,4026.000000,0.000000,1.000000,0.000000,1478.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,16,0.450000,1,31.551836,0.000000,3904173.000000,0.000000,1124.000000,0.000000,7736.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,16,0.450000,3,33.856735,0.000000,3613546.000000,0.000000,308.000000,0.000000,6673.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,16,0.450000,3,25.219719,0.000000,3776573.000000,0.000000,1135.000000,0.000000,9362.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,32,0.450000,1,96.686378,0.000000,7551295.000000,0.000000,129.000000,0.000000,2452.000000,0.000000,1.000000,0.000000,1541.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,32,0.450000,1,18.135054,0.000000,4186573.000000,0.000000,1124.000000,0.000000,7249.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,32,0.450000,3,41.312515,0.000000,5730282.000000,0.000000,200.000000,0.000000,4355.000000,0.000000,1.000000,0.000000,541.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,32,0.450000,3,14.592917,0.000000,4187133.000000,0.000000,1135.000000,0.000000,9008.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,64,0.450000,1,125.904305,0.000000,8373424.000000,0.000000,71.000000,0.000000,1045.000000,0.000000,1.000000,0.000000,1690.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,64,0.450000,1,10.957370,0.000000,4650894.000000,0.000000,1124.000000,0.000000,6662.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,64,0.450000,3,49.596100,0.000000,6629377.000000,0.000000,120.000000,0.000000,2102.000000,0.000000,1.000000,0.000000,555.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,64,0.450000,3,9.012308,0.000000,4846180.000000,0.000000,1135.000000,0.000000,8450.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.450000,1,203.343201,0.000000,8747358.000000,0.000000,33.000000,0.000000,338.000000,0.000000,1.000000,0.000000,1963.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.450000,1,7.104249,0.000000,5307394.000000,0.000000,1124.000000,0.000000,5861.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.450000,3,80.225945,0.000000,7312411.000000,0.000000,59.000000,0.000000,717.000000,0.000000,1.000000,0.000000,569.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.450000,3,6.026285,0.000000,5808227.000000,0.000000,1135.000000,0.000000,7571.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.450000,1,283.463409,0.000000,8869705.000000,0.000000,22.000000,0.000000,164.000000,0.000000,1.000000,0.000000,2213.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.450000,1,5.736022,0.000000,5852490.000000,0.000000,1124.000000,0.000000,5258.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.450000,3,131.396667,0.000000,7452135.000000,0.000000,34.000000,0.000000,300.000000,0.000000,1.000000,0.000000,583.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.450000,3,4.957821,0.000000,6530860.000000,0.000000,1135.000000,0.000000,6828.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.450000,1,390.644440,0.000000,8949499.000000,0.000000,15.000000,0.000000,90.000000,0.000000,1.000000,0.000000,2357.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.450000,1,5.001657,0.000000,6159147.000000,0.000000,1124.000000,0.000000,4829.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.450000,3,165.065567,0.000000,7682247.000000,0.000000,26.000000,0.000000,183.000000,0.000000,1.000000,0.000000,643.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.450000,3,4.333915,0.000000,6953142.000000,0.000000,1135.000000,0.000000,6301.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.450000,1,499.461548,0.000000,9008175.000000,0.000000,12.000000,0.000000,65.000000,0.000000,1.000000,0.000000,2423.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,300,0.450000,1,4.834892,0.000000,6364490.000000,0.000000,1124.000000,0.000000,4597.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.450000,3,191.589035,0.000000,7663950.000000,0.000000,23.000000,0.000000,146.000000,0.000000,1.000000,0.000000,689.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,300,0.450000,3,4.228653,0.000000,7157360.000000,0.000000,1135.000000,0.000000,5961.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,512,0.450000,1,894.450012,0.000000,9108270.000000,0.000000,7.000000,0.000000,20.000000,0.000000,1.000000,0.000000,2764.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,512,0.450000,1,3.848352,0.000000,7142397.000000,0.000000,1124.000000,0.000000,3640.000000,0.000000,1.000000,0.000000,1159.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,512,0.450000,3,491.156250,0.000000,7995577.000000,0.000000,9.000000,0.000000,32.000000,0.000000,1.000000,0.000000,993.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,512,0.450000,3,3.382025,0.000000,8028776.000000,0.000000,1135.000000,0.000000,4662.000000,0.000000,1.000000,0.000000,1087.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,16,0.500000,1,54.844460,0.000000,4744465.000000,0.000000,342.000000,0.000000,5407.000000,0.000000,1.000000,0.000000,993.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,16,0.500000,1,16.508507,0.000000,2515078.000000,0.000000,1600.000000,0.000000,9522.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,16,0.500000,3,22.272064,0.000000,2930425.000000,0.000000,551.000000,0.000000,8226.000000,0.000000,1.000000,0.000000,572.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,16,0.500000,3,14.086840,0.000000,2511644.000000,0.000000,1604.000000,0.000000,11147.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,32,0.500000,1,60.471951,0.000000,6681265.000000,0.000000,212.000000,0.000000,3458.000000,0.000000,1.000000,0.000000,1032.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,32,0.500000,1,9.913544,0.000000,2868934.000000,0.000000,1600.000000,0.000000,9045.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,32,0.500000,3,27.158760,0.000000,5060365.000000,0.000000,375.000000,0.000000,5839.000000,0.000000,1.000000,0.000000,403.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,32,0.500000,3,8.584897,0.000000,2959036.000000,0.000000,1604.000000,0.000000,10819.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,64,0.500000,1,76.554115,0.000000,7877756.000000,0.000000,119.000000,0.000000,1617.000000,0.000000,1.000000,0.000000,1113.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,64,0.500000,1,6.228642,0.000000,3346012.000000,0.000000,1600.000000,0.000000,8428.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,64,0.500000,3,29.856319,0.000000,5929954.000000,0.000000,218.000000,0.000000,3125.000000,0.000000,1.000000,0.000000,492.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,64,0.500000,3,5.477218,0.000000,3588255.000000,0.000000,1604.000000,0.000000,10293.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.500000,1,121.273720,0.000000,8456950.000000,0.000000,53.000000,0.000000,548.000000,0.000000,1.000000,0.000000,1279.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.500000,1,4.193080,0.000000,4049329.000000,0.000000,1600.000000,0.000000,7572.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.500000,3,45.627274,0.000000,7017724.000000,0.000000,98.000000,0.000000,1210.000000,0.000000,1.000000,0.000000,514.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.500000,3,3.821769,0.000000,4586439.000000,0.000000,1604.000000,0.000000,9426.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.500000,1,194.519318,0.000000,8638155.000000,0.000000,29.000000,0.000000,233.000000,0.000000,1.000000,0.000000,1541.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.500000,1,3.464244,0.000000,4669040.000000,0.000000,1600.000000,0.000000,6908.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.500000,3,76.974205,0.000000,7361990.000000,0.000000,53.000000,0.000000,504.000000,0.000000,1.000000,0.000000,579.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.500000,3,3.227816,0.000000,5439500.000000,0.000000,1604.000000,0.000000,8700.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.500000,1,288.058838,0.000000,8724509.000000,0.000000,20.000000,0.000000,119.000000,0.000000,1.000000,0.000000,1750.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.500000,1,3.085352,0.000000,5035876.000000,0.000000,1600.000000,0.000000,6397.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.500000,3,126.391670,0.000000,7714776.000000,0.000000,33.000000,0.000000,240.000000,0.000000,1.000000,0.000000,760.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.500000,3,2.870778,0.000000,5951203.000000,0.000000,1604.000000,0.000000,8141.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.500000,1,339.085114,0.000000,8827690.000000,0.000000,17.000000,0.000000,94.000000,0.000000,1.000000,0.000000,1840.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,300,0.500000,1,2.995916,0.000000,5304340.000000,0.000000,1600.000000,0.000000,6122.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.500000,3,151.857925,0.000000,7647815.000000,0.000000,28.000000,0.000000,183.000000,0.000000,1.000000,0.000000,841.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,300,0.500000,3,2.806194,0.000000,6225500.000000,0.000000,1604.000000,0.000000,7750.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,512,0.500000,1,712.479980,0.000000,9068387.000000,0.000000,8.000000,0.000000,25.000000,0.000000,1.000000,0.000000,2275.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,512,0.500000,1,2.474890,0.000000,6285825.000000,0.000000,1600.000000,0.000000,4978.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,512,0.500000,3,443.027771,0.000000,8114361.000000,0.000000,10.000000,0.000000,36.000000,0.000000,1.000000,0.000000,1093.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,512,0.500000,3,2.326932,0.000000,7405178.000000,0.000000,1604.000000,0.000000,6249.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,16,0.550000,1,43.423935,0.000000,4260887.000000,0.000000,505.000000,0.000000,6133.000000,0.000000,1.000000,0.000000,993.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,16,0.550000,1,14.993815,0.000000,2443850.000000,0.000000,1845.000000,0.000000,10187.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,16,0.550000,3,15.097911,0.000000,2288735.000000,0.000000,829.000000,0.000000,9478.000000,0.000000,1.000000,0.000000,572.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,16,0.550000,3,12.754655,0.000000,2421400.000000,0.000000,1855.000000,0.000000,11869.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,32,0.550000,1,42.449291,0.000000,5942131.000000,0.000000,347.000000,0.000000,4378.000000,0.000000,1.000000,0.000000,1032.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,32,0.550000,1,8.820320,0.000000,2747050.000000,0.000000,1845.000000,0.000000,9734.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,32,0.550000,3,17.343220,0.000000,4048118.000000,0.000000,551.000000,0.000000,7316.000000,0.000000,1.000000,0.000000,368.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,32,0.550000,3,7.571009,0.000000,2791624.000000,0.000000,1855.000000,0.000000,11576.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,64,0.550000,1,50.069511,0.000000,7474397.000000,0.000000,194.000000,0.000000,2345.000000,0.000000,1.000000,0.000000,1113.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,64,0.550000,1,5.412805,0.000000,3140964.000000,0.000000,1845.000000,0.000000,9106.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,64,0.550000,3,19.475716,0.000000,5453573.000000,0.000000,305.000000,0.000000,4406.000000,0.000000,1.000000,0.000000,492.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,64,0.550000,3,4.689348,0.000000,3311786.000000,0.000000,1855.000000,0.000000,11096.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.550000,1,78.660690,0.000000,8379350.000000,0.000000,77.000000,0.000000,837.000000,0.000000,1.000000,0.000000,1279.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.550000,1,3.568006,0.000000,3759928.000000,0.000000,1845.000000,0.000000,8264.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,128,0.550000,3,33.004272,0.000000,6871205.000000,0.000000,134.000000,0.000000,1638.000000,0.000000,1.000000,0.000000,514.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,128,0.550000,3,3.197033,0.000000,4198120.000000,0.000000,1855.000000,0.000000,10313.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.550000,1,131.037674,0.000000,8615735.000000,0.000000,40.000000,0.000000,345.000000,0.000000,1.000000,0.000000,1541.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.550000,1,2.934636,0.000000,4328800.000000,0.000000,1845.000000,0.000000,7573.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,200,0.550000,3,57.325375,0.000000,7287925.000000,0.000000,70.000000,0.000000,670.000000,0.000000,1.000000,0.000000,535.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,200,0.550000,3,2.687422,0.000000,5009215.000000,0.000000,1855.000000,0.000000,9620.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.550000,1,229.926178,0.000000,8719406.000000,0.000000,23.000000,0.000000,149.000000,0.000000,1.000000,0.000000,1750.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.550000,1,2.599433,0.000000,4678719.000000,0.000000,1845.000000,0.000000,7055.000000,0.000000,1.000000,0.000000,749.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,256,0.550000,3,91.641106,0.000000,7597255.000000,0.000000,43.000000,0.000000,326.000000,0.000000,1.000000,0.000000,624.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad,3055,3055,14941,0.500000,0.500000,4,256,0.550000,3,2.395190,0.000000,5528707.000000,0.000000,1855.000000,0.000000,9064.000000,0.000000,1.000000,0.000000,718.000000,0.000000,
default,2,data/real-graphs/p2p-Gnutella09.txt,saad_blocks,3055,3055,14941,0.500000,0.500000,4,300,0.550000,1,272.324799,0.000000,8824580.000000,0.000000,20.000000,0.000000,117.000000,0.000000,1.000000,0.000000,1840.000000,0.000000,
